product_id,category,material,packaging_type,transport_mode,distance_km,weight_kg,energy_kwh,water_process_l,carbon_kg,water_liters
1961,Fragrance,Glass,Jar,Sea,5281,0.33829319,2.134988576,14.63461509,13.518,12.4
1962,Fragrance,Plastic,Jar,Road,1701,0.23557022,4.13502199,12.68395878,7.174,12.6
1963,Skincare,Aluminum,Jar,Air,571,0.172828206,3.337867044,13.3931988,7.23,15.59
1964,Fragrance,Aluminum,Tube,Sea,1260,0.114983156,3.565771832,4.843305259,5.874,11.4
1965,Fragrance,Plastic,Bottle,Road,4240,0.236231245,5.029569387,8.025640045,12.546,9.41
1966,Makeup,Glass,Box,Road,1122,0.148463634,5.098496871,20.71665064,6.231,15.45
1967,Haircare,Paper,Box,Sea,3568,0.142003052,1.524518831,15.29173643,9.053,14.48
1968,Haircare,Paper,Tube,Air,2087,0.292196585,4.277401608,8.182011712,10.157,4.31
1969,Fragrance,Paper,Tube,Road,4229,0.107786395,3.770776311,5.86592336,11.412,6.7
1970,Skincare,Aluminum,Tube,Road,3351,0.36297547,2.946090801,9.421529455,10.602,15.21
1971,Fragrance,Plastic,Bottle,Sea,3241,0.262777311,3.893220424,10.42284676,9.412,11.52
1972,Fragrance,Paper,Tube,Road,4311,0.24649259,1.428340118,22.24573018,10.295,17.19
1973,Makeup,Plastic,Bottle,Road,5254,0.167218725,5.255170811,11.05866312,14.623,13.07
1974,Haircare,Glass,Tube,Sea,2036,0.311149784,4.117932916,6.052241079,7.61,12.35
1975,Makeup,Paper,Jar,Sea,2932,0.249767605,2.461762706,11.70698818,8.14,14.95
1976,Skincare,Plastic,Tube,Sea,3461,0.195112269,2.797507734,13.32169234,9.168,15.4
1977,Fragrance,Paper,Box,Sea,4535,0.265985976,1.456224229,5.597267112,11.083,5.73
1978,Haircare,Plastic,Bottle,Road,2677,0.115377164,3.1232513,14.01082767,8.587,7.75
1979,Skincare,Paper,Tube,Sea,2091,0.119173829,2.920721627,18.04457976,6.291,19.36
1980,Fragrance,Aluminum,Jar,Road,4663,0.160385113,1.909867535,12.69335642,12.028,11.86
1981,Makeup,Plastic,Jar,Road,5244,0.277962181,4.43204268,8.014674241,14.235,10.13
1982,Makeup,Plastic,Tube,Sea,3151,0.249739334,5.032156628,9.355647812,10.136,8.9
1983,Skincare,Paper,Box,Sea,614,0.333918341,3.467167412,3.705820117,4.14,11.5
1984,Fragrance,Glass,Bottle,Sea,1629,0.176400812,3.133223741,11.33082383,5.906,9.47
1985,Makeup,Plastic,Box,Road,2573,0.295973427,4.021981523,13.55389978,8.862,12.94
1986,Fragrance,Plastic,Box,Air,3884,0.240890356,3.476433245,7.516837076,13.442,7.96
1987,Fragrance,Aluminum,Tube,Sea,3700,0.174556384,2.201384941,21.69850076,9.886,17.22
1988,Skincare,Plastic,Tube,Sea,4519,0.280824614,2.716786416,15.96139748,11.796,13.23
1989,Skincare,Aluminum,Jar,Sea,213,0.244719051,3.144276792,3.036113305,4.106,9.75
1990,Fragrance,Plastic,Bottle,Road,2586,0.199670464,3.797823913,3.138687207,8.288,3.63
1991,Makeup,Glass,Tube,Sea,3870,0.253359927,3.511204061,7.079880986,11.219,7.17
1992,Haircare,Glass,Box,Sea,5430,0.239637569,3.752443256,19.86592703,14.562,19.79
1993,Haircare,Aluminum,Bottle,Sea,825,0.237704955,1.67020642,16.45460855,4.265,12.52
1994,Makeup,Plastic,Tube,Sea,4841,0.216992548,4.298261293,20.11856098,12.894,19.01
1995,Fragrance,Plastic,Tube,Sea,92,0.145604117,3.504099061,12.05104643,3.427,10.8
1996,Skincare,Aluminum,Box,Road,1123,0.255981233,6.563250865,10.95255336,7.246,9.86
1997,Makeup,Plastic,Jar,Road,4666,0.18578285,3.034838756,5.76245257,11.807,11.18
1998,Fragrance,Plastic,Jar,Air,4337,0.168373691,3.888150194,13.74841962,14.151,12.5
1999,Haircare,Glass,Jar,Air,5351,0.230744012,6.895062995,11.01915917,17.709,14.01
2000,Haircare,Plastic,Box,Air,3325,0.308722124,3.732909955,10.82663905,12.443,14.87
2001,Fragrance,Aluminum,Box,Road,3407,0.264849081,3.418843353,20.09025421,10.356,19.45
2002,Skincare,Aluminum,Jar,Road,2964,0.207508623,2.315693726,11.36827199,9.16,13.52
2003,Haircare,Paper,Box,Sea,2838,0.204292315,5.333919641,18.65490722,9.387,18.68
2004,Haircare,Paper,Tube,Sea,2850,0.300865061,2.109078097,4.059626694,7.896,8.79
2005,Fragrance,Glass,Jar,Road,1644,0.058261138,4.0125451,25.44056116,6.387,17.59
2006,Skincare,Plastic,Bottle,Sea,4701,0.313789199,2.931733614,10.13364769,12.628,8.8
2007,Haircare,Plastic,Tube,Road,1993,0.100078738,3.272796485,15.53592012,7.121,14.98
2008,Skincare,Aluminum,Tube,Road,3379,0.136767367,1.791281278,16.33136456,10.125,19.1
2009,Fragrance,Plastic,Box,Road,3697,0.208858733,5.111752666,9.513216348,11.008,11.07
2010,Makeup,Paper,Tube,Road,2980,0.423609931,3.166643233,16.09515045,9.072,12.05
2011,Haircare,Plastic,Bottle,Road,3382,0.384193549,2.041892409,16.35501588,9.879,18.22
2012,Haircare,Aluminum,Tube,Sea,316,0.30651902,5.003228716,8.434277495,4.683,10.46
2013,Skincare,Glass,Tube,Sea,1771,0.27852339,2.895035824,8.493498879,6.096,6.43
2014,Fragrance,Paper,Jar,Sea,2493,0.101017843,3.90152875,12.22653412,7.021,13.16
2015,Makeup,Paper,Jar,Road,2198,0.262540653,4.509699659,11.42253026,8.393,9.41
2016,Haircare,Paper,Box,Road,4998,0.206062279,4.068841197,18.96565048,13.383,21.47
2017,Haircare,Plastic,Tube,Road,4939,0.184666453,0.864037339,15.51334092,12.54,16.95
2018,Makeup,Glass,Tube,Sea,3928,0.262384247,4.334428041,11.64788215,11.605,11.29
2019,Makeup,Aluminum,Jar,Road,1969,0.212311199,3.379263485,15.03038979,7.86,14.65
2020,Haircare,Plastic,Jar,Sea,327,0.319543964,3.105165564,1.766734611,3.487,12.85
2021,Haircare,Paper,Tube,Sea,4165,0.095123619,3.369110061,8.923445132,11.01,12.98
2022,Makeup,Aluminum,Box,Sea,4867,0.256000914,1.567960647,13.43910504,12.821,12.82
2023,Makeup,Aluminum,Tube,Road,2718,0.179672222,3.730605098,17.57682751,9.315,22.24
2024,Makeup,Paper,Tube,Road,4555,0.217229134,1.862730352,12.99884667,12.121,12.21
2025,Skincare,Paper,Bottle,Road,5122,0.274370114,3.156992349,19.291195,12.804,19.64
2026,Haircare,Plastic,Box,Road,3029,0.160615371,3.687517318,16.33969929,8.995,12.87
2027,Makeup,Glass,Bottle,Sea,1192,0.263138571,4.788844506,9.55835288,6.333,6.53
2028,Fragrance,Glass,Box,Road,172,0.233012944,2.516464208,11.29984677,3.215,9.39
2029,Makeup,Plastic,Jar,Sea,4175,0.197153051,5.241904846,14.04210843,12.637,13.42
2030,Haircare,Aluminum,Box,Road,3115,0.212354201,4.636223904,9.756822236,10.877,12.47
2031,Makeup,Glass,Box,Air,887,0.237635849,2.984708309,19.65645089,7.558,12.7
2032,Skincare,Glass,Box,Air,347,0.188573079,2.16950088,6.456369329,5.897,11.63
2033,Skincare,Aluminum,Box,Road,5333,0.250567558,1.767420581,13.58053225,13.522,12.27
2034,Makeup,Paper,Tube,Sea,1796,0.22774587,3.826104622,15.67723407,5.93,15.57
2035,Fragrance,Glass,Box,Road,1832,0.201097397,2.615259021,10.43276505,7.24,11.85
2036,Fragrance,Aluminum,Bottle,Sea,3477,0.377187379,4.939228166,9.306003337,10.619,8.96
2037,Makeup,Glass,Bottle,Sea,2036,0.283219194,2.684571404,11.61959352,7.376,9.08
2038,Skincare,Aluminum,Tube,Sea,5025,0.219383021,2.419194824,16.05999256,13.216,19.76
2039,Fragrance,Paper,Box,Sea,3761,0.261668834,3.780351621,9.500760012,10.347,11.61
2040,Haircare,Paper,Box,Road,1999,0.167854389,2.676743771,6.655394065,6.852,9.55
2041,Haircare,Aluminum,Tube,Sea,1503,0.215058271,3.510259992,17.75292388,6.543,19.85
2042,Fragrance,Aluminum,Tube,Sea,4737,0.224393804,4.683187196,13.99648236,13.289,12.45
2043,Makeup,Paper,Tube,Road,3274,0.150256487,3.640675198,17.03928715,10.067,13.03
2044,Makeup,Aluminum,Box,Road,5055,0.280988324,3.645157353,15.79665866,14.438,11.73
2045,Haircare,Plastic,Box,Sea,1930,0.209550984,3.746176051,22.89944654,6.994,19.04
2046,Fragrance,Paper,Bottle,Sea,164,0.221562667,1.468281212,17.57486018,2.035,15.51
2047,Haircare,Aluminum,Tube,Road,4950,0.204502411,3.9702053,8.379602191,14.264,14.11
2048,Makeup,Paper,Jar,Sea,1354,0.486727247,3.691917892,14.35133984,5.116,14.05
2049,Fragrance,Aluminum,Box,Sea,4657,0.196990788,4.571476792,9.212556395,13.253,12.29
2050,Makeup,Paper,Tube,Road,3918,0.084505844,4.226972961,9.729369181,11.325,9.61
2051,Skincare,Glass,Box,Road,1313,0.122005442,3.257661642,4.937497997,5.69,7.19
2052,Haircare,Glass,Jar,Sea,4174,0.31074421,4.73887147,10.56943409,12.315,9.19
2053,Haircare,Glass,Tube,Sea,494,0.356916215,3.148843163,14.72517144,4.061,13.43
2054,Fragrance,Aluminum,Bottle,Road,2188,0.195456225,3.796588525,11.66989147,8.107,7.37
2055,Makeup,Aluminum,Box,Road,1993,0.352315974,3.126620683,6.503157984,8.043,13.76
2056,Haircare,Glass,Bottle,Sea,3629,0.3093272,4.054109366,4.384903338,10.332,9.67
2057,Makeup,Glass,Jar,Sea,2963,0.23484159,3.048212261,22.55922968,9.117,17.76
2058,Makeup,Paper,Box,Sea,3386,0.229164297,5.477061931,13.62580377,9.674,17.54
2059,Haircare,Paper,Box,Road,2645,0.264469618,5.920835285,7.879654152,9.482,7.75
2060,Haircare,Aluminum,Jar,Sea,4081,0.320196466,4.548725905,14.3089173,12.083,14.34
2061,Fragrance,Plastic,Jar,Road,922,0.281783565,5.349555979,22.94593039,5.876,22.95
2062,Makeup,Plastic,Bottle,Road,3966,0.195855336,1.652942623,15.1023118,10.686,12.7
2063,Skincare,Glass,Box,Sea,322,0.236063436,1.794346708,1,3.05,12.87
2064,Makeup,Glass,Bottle,Sea,517,0.408501076,3.11412732,25.26145844,4.464,22.12
2065,Makeup,Paper,Bottle,Road,3993,0.270097104,3.549477158,2.753767599,11.317,9.61
2066,Makeup,Plastic,Jar,Sea,912,0.319546034,3.262151098,10.96994027,4.952,14.69
2067,Makeup,Aluminum,Bottle,Road,4247,0.293190799,1.5294377,6.3329785,11.657,8.07
2068,Fragrance,Aluminum,Bottle,Road,773,0.27186862,4.881910048,8.29998945,5.802,7.8
2069,Haircare,Plastic,Tube,Road,849,0.258695912,6.08503788,13.42204842,6.074,14.06
2070,Haircare,Glass,Tube,Road,5132,0.32179125,5.037185215,1.644882456,14.543,4.74
2071,Skincare,Aluminum,Jar,Sea,1016,0.307491379,4.802627923,11.54877207,5.978,13.89
2072,Makeup,Glass,Box,Sea,5028,0.271111478,3.771343526,17.73671211,13.642,15.39
2073,Haircare,Plastic,Tube,Sea,1947,0.194498998,2.488403155,7.783798377,6.492,14.1
2074,Haircare,Paper,Bottle,Road,4395,0.280844704,3.587033663,5.0485747,12.09,10.25
2075,Makeup,Aluminum,Tube,Road,5169,0.244639365,6.026705644,11.30347449,14.748,17.93
2076,Haircare,Paper,Tube,Road,686,0.225339527,3.077614265,10.30829255,4.589,6.23
2077,Haircare,Glass,Box,Sea,1851,0.464302078,2.954051303,9.023861648,6.627,8.5
2078,Haircare,Glass,Bottle,Road,3179,0.126875895,4.828764391,6.058269619,9.991,8.33
2079,Haircare,Plastic,Bottle,Road,4767,0.326681029,4.908423261,14.59592291,14.085,18.7
2080,Skincare,Plastic,Jar,Sea,1070,0.180986324,2.482517833,14.97631756,4.905,14.88
2081,Fragrance,Glass,Jar,Sea,1067,0.260495639,3.186218464,6.671766328,5.436,3.91
2082,Skincare,Paper,Box,Road,2057,0.455487002,2.897713405,7.363731777,7.319,10.9
2083,Haircare,Glass,Tube,Road,1164,0.17301048,3.583627255,12.68245997,5.789,10.03
2084,Makeup,Aluminum,Tube,Sea,1505,0.192090188,4.824424005,7.17514171,6.829,5.6
2085,Skincare,Aluminum,Tube,Road,757,0.248598901,2.535166975,12.89330991,5.186,19.11
2086,Makeup,Aluminum,Box,Road,4567,0.182222643,4.807597775,19.34023264,13.761,15.47
2087,Makeup,Glass,Jar,Sea,4392,0.320724508,3.621981499,11.70088659,12.001,12.32
2088,Makeup,Plastic,Bottle,Road,837,0.207237645,6.291430564,5.931918163,6.799,8.52
2089,Haircare,Aluminum,Bottle,Road,2975,0.302320771,3.882597061,13.96051749,9.916,13.63
2090,Skincare,Plastic,Jar,Road,3571,0.143664869,3.383697716,11.11172635,10.007,10.84
2091,Fragrance,Aluminum,Tube,Road,3470,0.10545348,4.189657673,11.24921481,10.394,9.34
2092,Haircare,Glass,Jar,Road,5412,0.231681202,3.095424515,14.37661436,13.664,14.94
2093,Fragrance,Glass,Jar,Road,3544,0.124519373,1.345672252,15.45518701,9.514,15.53
2094,Skincare,Aluminum,Jar,Road,3794,0.371461513,3.211374591,12.17751083,11.337,16.59
2095,Skincare,Aluminum,Box,Road,229,0.127615721,3.192447669,11.69659842,4.255,10.15
2096,Fragrance,Glass,Box,Sea,481,0.166985065,1.589219047,22.31770745,3.239,18.76
2097,Fragrance,Paper,Bottle,Sea,3423,0.283089591,3.412357772,18.00276999,9.819,15.69
2098,Fragrance,Glass,Bottle,Road,4997,0.203090884,1.01946773,16.16773059,12.498,11
2099,Fragrance,Paper,Bottle,Road,2224,0.128528962,3.082775798,12.65602973,7.301,11.21
2100,Skincare,Aluminum,Box,Sea,3554,0.413197133,3.79231519,6.971283821,10.624,12.8
2101,Fragrance,Paper,Jar,Air,1194,0.169869296,3.616395413,17.63693193,7.914,14.11
2102,Makeup,Paper,Box,Sea,2536,0.234299375,3.006716633,12.72147073,7.126,13.29
2103,Skincare,Plastic,Tube,Road,4144,0.233264598,3.397363518,9.114154931,11.747,9.86
2104,Skincare,Paper,Tube,Road,3645,0.306824732,2.559122675,10.78429773,10.035,18.01
2105,Fragrance,Glass,Jar,Road,672,0.286988197,3.512979823,7.169087169,5.142,3.22
2106,Haircare,Plastic,Jar,Sea,4840,0.183855917,3.569703688,17.28664521,12.667,17.26
2107,Fragrance,Glass,Bottle,Road,5102,0.223933823,2.419700027,15.41518542,13.276,13.44
2108,Skincare,Plastic,Tube,Road,2650,0.231846205,3.821239041,12.90816231,8.757,16
2109,Haircare,Paper,Jar,Road,1907,0.30991676,3.813743186,11.78607213,7.536,11.18
2110,Haircare,Plastic,Jar,Road,2945,0.156534247,3.300548104,8.596655614,9.152,13.38
2111,Haircare,Glass,Bottle,Sea,4417,0.411448845,6.405256444,1.349636781,13.857,7.38
2112,Makeup,Plastic,Box,Road,2515,0.189265329,3.331157136,4.935365517,8.414,4.4
2113,Fragrance,Paper,Box,Sea,214,0.249300048,3.164918906,8.286773302,3.025,5.77
2114,Fragrance,Aluminum,Jar,Sea,445,0.157200845,2.993128269,7.53516809,3.985,8.05
2115,Makeup,Aluminum,Tube,Sea,4473,0.146147279,2.334872932,13.44680312,11.981,8.1
2116,Skincare,Plastic,Box,Road,4339,0.180045727,4.323076832,16.05746871,12.193,20.76
2117,Fragrance,Plastic,Tube,Sea,4257,0.172358143,2.676503638,11.35780391,11.183,12.62
2118,Makeup,Aluminum,Tube,Sea,738,0.216859438,2.818462224,19.04458468,4.601,20.35
2119,Makeup,Aluminum,Jar,Road,980,0.171682798,2.854110129,8.085511402,5.554,13.38
2120,Makeup,Paper,Tube,Road,2200,0.305644194,2.318067781,11.32231437,7.207,10.41
2121,Fragrance,Aluminum,Tube,Sea,1308,0.187361288,1.398700001,11.7450641,5.265,7.79
2122,Fragrance,Paper,Tube,Road,2158,0.178494761,2.944472159,17.46093164,7.183,7.05
2123,Makeup,Paper,Tube,Road,3093,0.218562491,4.548002375,12.52943541,10.173,11.29
2124,Makeup,Glass,Tube,Road,1576,0.32942711,3.736375767,12.66784457,6.97,16.94
2125,Makeup,Plastic,Bottle,Road,722,0.267190094,5.372690324,3.725784425,6.415,5.31
2126,Haircare,Plastic,Box,Road,2243,0.242024838,4.401147566,7.500466454,8.279,9.8
2127,Haircare,Glass,Box,Sea,3988,0.135356418,4.128757772,17.47976137,11.537,14.54
2128,Makeup,Glass,Bottle,Road,3418,0.158583323,5.759178827,1.623288682,10.965,6.83
2129,Skincare,Paper,Jar,Sea,1801,0.147727205,3.383425286,18.71496326,6.609,20.73
2130,Haircare,Plastic,Box,Road,1747,0.354548098,3.575690808,14.49832244,6.832,10.81
2131,Makeup,Glass,Jar,Road,3231,0.29244505,3.486242694,8.262393358,10.156,6.34
2132,Fragrance,Plastic,Box,Road,990,0.181070359,5.352544077,7.839755118,6.005,12.3
2133,Makeup,Plastic,Box,Sea,4593,0.204850268,3.50301838,21.4797765,12.307,19.21
2134,Haircare,Glass,Box,Air,4788,0.183976786,2.722067151,19.05702903,14.66,16.02
2135,Haircare,Glass,Bottle,Road,188,0.179131103,4.205210646,11.40279614,3.883,16.7
2136,Makeup,Paper,Jar,Road,5341,0.286824082,2.520488227,12.67295865,13.367,8.68
2137,Makeup,Paper,Tube,Road,177,0.226997102,4.140165815,8.769093195,4.177,12.31
2138,Skincare,Plastic,Box,Road,2549,0.41649342,3.996609121,12.67391989,9.012,14.68
2139,Makeup,Aluminum,Bottle,Sea,3686,0.350028786,3.272716799,8.630481557,10.409,11.56
2140,Haircare,Paper,Jar,Road,1832,0.354758427,4.178973887,11.60728488,7.483,7.11
2141,Makeup,Paper,Bottle,Air,1159,0.303708558,1.714652084,21.0516469,6.51,16.32
2142,Fragrance,Glass,Box,Road,308,0.216187274,3.695554546,11.52192977,4.412,12.33
2143,Fragrance,Paper,Box,Road,4014,0.297823271,2.944681538,6.759890594,11.14,7.53
2144,Makeup,Glass,Bottle,Sea,250,0.222093384,6.934716293,5.16813976,5.159,11.64
2145,Haircare,Glass,Bottle,Road,2688,0.380422084,3.686990084,12.63558879,9.649,16.7
2146,Haircare,Plastic,Jar,Sea,2191,0.282342351,2.78432954,8.195524228,6.901,8.06
2147,Skincare,Aluminum,Box,Road,5323,0.270988829,1.846037917,13.23301571,14.012,16.27
2148,Fragrance,Glass,Jar,Sea,5119,0.260165813,5.066487436,3.902484534,14.377,3.91
2149,Fragrance,Plastic,Jar,Road,4505,0.389221314,3.079960737,15.45125067,12.199,13.34
2150,Fragrance,Plastic,Jar,Road,4032,0.135299973,2.55037752,6.699175641,10.782,8.7
2151,Haircare,Plastic,Tube,Sea,3008,0.397063026,3.903559057,12.2314863,9.249,11.42
2152,Haircare,Paper,Jar,Road,1953,0.235107695,4.279662598,10.30848391,7.427,13.93
2153,Fragrance,Plastic,Bottle,Road,958,0.137508082,4.26074352,20.59194481,5.121,14.57
2154,Makeup,Glass,Box,Sea,5325,0.189823221,3.523700508,12.85744587,13.896,10.71
2155,Makeup,Glass,Jar,Road,2147,0.117935419,3.691028164,21.72735974,7.354,19.08
2156,Haircare,Glass,Jar,Sea,2386,0.30229254,3.778444491,14.803712,8.443,12.64
2157,Haircare,Glass,Tube,Sea,819,0.166936564,3.903675519,19.12702961,5.004,14.74
2158,Makeup,Aluminum,Tube,Sea,1558,0.263493413,4.009862235,10.95600897,7.331,13.97
2159,Fragrance,Plastic,Bottle,Road,3508,0.340737362,4.813343302,13.72751525,11.249,12.73
2160,Haircare,Plastic,Bottle,Road,2373,0.196238646,3.567697834,18.09321795,8.058,12.7
2161,Fragrance,Paper,Bottle,Air,3242,0.228551705,2.519836081,16.52479974,10.958,15.37
2162,Skincare,Aluminum,Box,Road,1202,0.145730671,3.326849956,14.65496639,6.138,14.05
2163,Haircare,Glass,Tube,Road,497,0.218931431,4.404536982,10.36032584,4.844,8.47
2164,Fragrance,Plastic,Box,Road,4876,0.45592189,1.35616645,11.20611753,12.861,4.16
2165,Fragrance,Plastic,Tube,Road,2404,0.312234653,1.363097366,17.68830976,7.156,16.15
2166,Fragrance,Paper,Jar,Road,2018,0.228821566,4.601931346,18.72955624,8.189,12.92
2167,Haircare,Plastic,Tube,Sea,1609,0.201064957,5.32414738,9.035686354,7.311,8.25
2168,Fragrance,Glass,Tube,Sea,3635,0.246589328,1.981759958,8.281205128,9.724,9.8
2169,Fragrance,Aluminum,Jar,Sea,3118,0.26040406,3.620551125,7.479331059,10.258,10.19
2170,Fragrance,Plastic,Box,Road,2170,0.216474423,3.020545864,16.14850308,7.308,11.13
2171,Skincare,Glass,Box,Road,5123,0.292404736,3.187003865,7.35262489,13.746,13.37
2172,Makeup,Aluminum,Box,Road,4964,0.173724201,3.866637211,16.08801703,13.448,19.28
2173,Fragrance,Glass,Box,Sea,1131,0.173328986,1.948555725,14.72845172,5.251,15.21
2174,Fragrance,Paper,Jar,Road,3550,0.279615637,2.171338999,9.274540778,9.226,11.92
2175,Skincare,Paper,Bottle,Road,5327,0.15650866,3.138498592,19.81929657,13.118,18.93
2176,Fragrance,Plastic,Jar,Road,2710,0.30832138,3.325549283,4.688705459,8.637,5.46
2177,Skincare,Aluminum,Tube,Sea,214,0.248857551,2.148853873,20.297663,3.708,18.32
2178,Haircare,Aluminum,Box,Sea,770,0.103767263,4.44757721,13.59442932,5.499,14.68
2179,Makeup,Aluminum,Jar,Sea,3688,0.25875993,2.998926832,1.632668217,10.645,2.36
2180,Haircare,Glass,Jar,Road,4965,0.11518827,2.993818873,19.95939818,13.437,15.15
2181,Makeup,Plastic,Jar,Air,749,0.305468961,3.839190548,16.86106252,7.074,11.42
2182,Skincare,Glass,Box,Road,3030,0.230102854,3.345310069,9.858941583,9.632,13.03
2183,Makeup,Aluminum,Bottle,Road,2757,0.398086737,4.504972175,7.176397174,10.37,9.83
2184,Makeup,Glass,Jar,Road,1603,0.335705028,2.379892955,4.154666281,6.286,5.46
2185,Makeup,Aluminum,Bottle,Road,3492,0.1651446,1.823136084,24.07723081,9.832,20.45
2186,Haircare,Aluminum,Box,Road,4834,0.088340811,3.128254923,7.383090629,13.34,6.87
2187,Haircare,Paper,Jar,Road,1353,0.189591899,3.572283408,5.68205719,6.028,7.15
2188,Haircare,Plastic,Bottle,Road,346,0.152299312,2.011092867,13.33959562,3.467,14.91
2189,Haircare,Glass,Jar,Sea,2006,0.396059047,1.834695726,3.810532666,6.903,10.26
2190,Makeup,Aluminum,Bottle,Sea,1761,0.249174827,3.718757339,7.092258008,6.973,6.94
2191,Haircare,Glass,Jar,Sea,4013,0.324673504,2.590663319,16.97484597,10.893,16.39
2192,Haircare,Glass,Box,Road,2975,0.227197527,1.75698594,14.32105297,8.87,11.77
2193,Haircare,Paper,Tube,Road,147,0.235626601,4.658409551,10.0681502,3.956,11.42
2194,Skincare,Paper,Box,Sea,1901,0.247389838,2.741846392,12.09153336,6.705,14.04
2195,Makeup,Aluminum,Tube,Road,4056,0.338523145,4.879773925,9.787647349,12.679,12.51
2196,Fragrance,Paper,Box,Road,2648,0.27492998,3.534164949,11.69001095,8.366,11.52
2197,Haircare,Glass,Jar,Road,3117,0.165413293,3.853710634,8.190943087,9.983,11.06
2198,Fragrance,Glass,Box,Sea,1490,0.379801131,3.246200305,9.098803402,6.423,6.71
2199,Makeup,Plastic,Bottle,Road,1790,0.22657476,0.313805307,8.946609312,5.942,10.1
2200,Skincare,Glass,Jar,Sea,758,0.21355839,2.135856211,8.370695741,4.278,12.57
2201,Haircare,Paper,Tube,Road,494,0.05,3.349148648,17.21955498,3.423,17.04
2202,Skincare,Glass,Jar,Road,250,0.300751967,3.937674965,15.85058696,3.498,14.6
2203,Skincare,Aluminum,Jar,Road,3452,0.258081011,1.352391173,7.338183658,10.26,12.8
2204,Haircare,Paper,Bottle,Road,909,0.257994053,3.435677951,6.028031037,5.056,5.96
2205,Haircare,Aluminum,Bottle,Road,3177,0.217774026,2.153283095,11.21361678,9.605,10.84
2206,Fragrance,Glass,Tube,Sea,5243,0.203982573,3.781544198,22.77643799,13.89,16.53
2207,Skincare,Plastic,Box,Road,3849,0.220433566,3.476719057,6.861473982,11.665,7.49
2208,Fragrance,Aluminum,Bottle,Road,3185,0.28705287,4.392201923,11.19387805,11.009,9.95
2209,Skincare,Paper,Jar,Sea,686,0.301129422,4.780187516,12.44360207,4.944,15.12
2210,Skincare,Plastic,Box,Road,2714,0.231517473,4.050787879,11.45678913,8.791,9.02
2211,Makeup,Plastic,Box,Road,4906,0.325915,4.532472307,9.708950629,13.491,9.95
2212,Fragrance,Paper,Bottle,Road,2144,0.243682066,3.079589029,17.77539986,6.523,9.8
2213,Makeup,Paper,Tube,Road,4552,0.209661887,6.887740894,14.27229311,13.738,19.02
2214,Skincare,Plastic,Bottle,Road,3910,0.265873246,2.037417084,16.22902662,11.007,16.58
2215,Skincare,Glass,Bottle,Sea,1503,0.141249087,2.866693067,14.94689975,6.137,15.42
2216,Haircare,Aluminum,Bottle,Road,819,0.268617465,4.581630299,16.46974161,6.115,16.41
2217,Haircare,Paper,Tube,Sea,142,0.126625432,4.403265566,19.92202916,3.213,18.95
2218,Fragrance,Paper,Bottle,Road,1554,0.167781843,4.084866823,18.65521983,6.224,17.16
2219,Haircare,Plastic,Jar,Sea,1864,0.088504687,4.31038239,23.6240198,6.684,15.61
2220,Skincare,Glass,Bottle,Sea,3624,0.235990644,0.999731414,18.08670641,9.311,20.09
2221,Fragrance,Aluminum,Jar,Road,3170,0.378770696,5.407158433,8.652766117,10.75,12.79
2222,Skincare,Paper,Tube,Road,2660,0.240633867,3.255330849,16.23656021,8.865,16.11
2223,Skincare,Paper,Jar,Road,3989,0.30148683,4.995073019,15.55217589,11.357,16.19
2224,Haircare,Glass,Jar,Air,4247,0.438185112,1.059768105,21.60147453,13.153,10.78
2225,Haircare,Plastic,Tube,Air,3938,0.282324468,3.807882204,7.164207417,12.872,6.99
2226,Makeup,Plastic,Tube,Road,4939,0.188783036,2.823797265,14.78975541,13.066,14.44
2227,Fragrance,Glass,Bottle,Sea,2010,0.199794512,4.186544182,8.594648276,7.374,11.8
2228,Fragrance,Paper,Box,Road,4537,0.250052657,3.880484543,14.56272552,12.244,14.28
2229,Haircare,Glass,Box,Road,2343,0.199368428,3.939257357,10.92626668,8.061,11.95
2230,Fragrance,Aluminum,Tube,Sea,1053,0.20535304,2.229269974,14.39734402,4.983,16.63
2231,Makeup,Paper,Tube,Road,844,0.328820313,3.431637055,4.94830907,4.693,10.33
2232,Skincare,Aluminum,Tube,Road,548,0.332092502,3.283799542,15.96613241,4.867,15.41
2233,Fragrance,Paper,Jar,Sea,5257,0.118248601,4.09437205,13.03029758,13.945,16.65
2234,Skincare,Plastic,Jar,Road,973,0.184546439,4.687156395,12.76096441,5.839,11.64
2235,Makeup,Paper,Jar,Sea,4602,0.212879649,3.680571106,21.7511415,12.128,13.93
2236,Fragrance,Plastic,Bottle,Road,4320,0.297927116,1.968593254,10.08758301,11.356,8.39
2237,Skincare,Glass,Box,Road,2443,0.341446047,3.629094571,13.71132712,8.31,13.26
2238,Haircare,Plastic,Jar,Road,5030,0.466157435,6.633291474,12.5013535,14.926,13.65
2239,Haircare,Plastic,Jar,Air,5000,0.212746136,5.475206392,12.9901958,16.933,15.8
2240,Fragrance,Aluminum,Box,Road,5093,0.216741703,0.2,23.10901952,12.575,16.48
2241,Skincare,Plastic,Tube,Road,2758,0.297085601,3.576011784,12.31903546,9.122,14.16
2242,Makeup,Plastic,Tube,Sea,1675,0.195422662,4.61854343,9.163601003,6.525,10.39
2243,Haircare,Plastic,Bottle,Air,288,0.238723051,3.281207585,21.35451398,5.077,12.57
2244,Skincare,Plastic,Jar,Sea,4629,0.216796951,2.947890896,10.46155617,11.795,8.88
